SSVUSDT,2026-07-27 18:00:00+00:00,2.323,2026-07-27 22:00:00+00:00,2.34216475,0.525,17.65,3361.12,Trail-Lock 🔒,0.6981479640136822,10133.8
ACEUSDT,2026-07-27 18:00:00+00:00,0.0804,2026-07-27 22:30:00+00:00,0.07911175489359497,-1.9023,-63.83,3355.24,SL 🔴,0.6351193950247161,10069.97
WAXPUSDT,2026-07-27 20:30:00+00:00,0.0038,2026-07-27 22:30:00+00:00,0.003762,-1.3,-43.62,3355.24,SL 🔴,0.49872456314510205,10026.35
SFPUSDT,2026-07-27 20:30:00+00:00,0.2115,2026-07-27 22:30:00+00:00,0.209385,-1.3,-43.77,3367.0,SL 🔴,0.6062858410101312,9982.58
API3USDT,2026-07-27 17:00:00+00:00,0.2168,2026-07-27 22:30:00+00:00,0.220052,1.2,39.8,3316.59,TP 🟢,0.8430978293067043,10022.38
MINAUSDT,2026-07-27 20:30:00+00:00,0.0434,2026-07-27 22:30:00+00:00,0.044051,1.2,39.96,3329.86,TP 🟢,0.8367409961599885,10062.34
XECUSDT,2026-07-27 21:30:00+00:00,6.63e-06,2026-07-27 22:30:00+00:00,6.7294500000000004e-06,1.2,40.12,3343.18,TP 🟢,0.6680410548603847,10102.46
CVCUSDT,2026-07-27 20:30:00+00:00,0.01903,2026-07-27 22:30:00+00:00,0.018839699999999997,-1.3,-43.64,3356.55,SL 🔴,0.6619855702407955,10058.82
BANANAUSDT,2026-07-27 21:00:00+00:00,3.751,2026-07-27 22:30:00+00:00,3.8072649999999997,1.2,40.1,3342.01,TP 🟢,0.6181956389762331,10098.92
TWTUSDT,2026-07-27 15:30:00+00:00,0.3495,2026-07-28 00:00:00+00:00,0.34600499999999995,-1.3,-43.45,3342.01,SL 🔴,0.6271626213027627,10055.47
0GUSDT,2026-07-27 17:00:00+00:00,0.174,2026-07-28 00:30:00+00:00,0.17661,1.2,40.09,3340.89,TP 🟢,0.8397328600356866,10095.56
SAPIENUSDT,2026-07-27 18:30:00+00:00,0.0824,2026-07-28 00:30:00+00:00,0.083636,1.2,40.25,3354.26,TP 🟢,0.6632505659633751,10135.81
SKLUSDT,2026-07-28 00:00:00+00:00,0.00385,2026-07-28 00:30:00+00:00,0.0038817625,0.525,17.68,3367.67,Trail-Lock 🔒,0.5114474523264478,10153.49
GUSDT,2026-07-27 17:00:00+00:00,0.00324,2026-07-28 01:00:00+00:00,0.0032075999999999997,-1.3,-43.43,3340.89,SL 🔴,0.8467678298032968,10110.06
IDUSDT,2026-07-27 17:00:00+00:00,0.0284,2026-07-28 01:00:00+00:00,0.028826,1.2,40.31,3359.09,TP 🟢,0.8493316778213368,10150.37
LINEAUSDT,2026-07-27 17:00:00+00:00,0.00241,2026-07-28 01:00:00+00:00,0.0023859,-1.3,-43.84,3372.52,SL 🔴,0.844417779934344,10106.53
BTTCUSDT,2026-07-28 01:00:00+00:00,2.7e-07,2026-07-28 01:30:00+00:00,2.7591710324102907e-07,1.8915,63.52,3357.91,Trail-Lock 🔒,0.6725337604220344,10170.05
HOTUSDT,2026-07-28 02:00:00+00:00,0.000335,2026-07-28 03:00:00+00:00,0.00033776375,0.525,17.74,3379.08,Trail-Lock 🔒,0.5287268381402188,10187.79
ERAUSDT,2026-07-28 01:30:00+00:00,0.0716,2026-07-28 05:00:00+00:00,0.07343600252040915,2.2642,76.64,3385.0,TP 🟢,0.8037068259806348,10264.43
IOTXUSDT,2026-07-27 20:30:00+00:00,0.0022,2026-07-28 06:00:00+00:00,0.002233,1.2,40.93,3410.54,TP 🟢,0.8464222730012203,10305.36
EPICUSDT,2026-07-27 22:00:00+00:00,0.6898,2026-07-28 06:00:00+00:00,0.6978016737623407,0.86,29.45,3424.19,Trail-Lock 🔒,0.8209816388099468,10334.81
